"language";"availableLanguages";"uri";"title";"type";"source";"represents"
"en";"en,any";"/docs/projects/cnect/0/258300/080/deliverables/001-ONED22rx20120430.pdf";"D 2.2 Final report on architectural design of the management adapter";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/258300/080/deliverables/001-onefp7infsoict258300d611.pdf";"D6.1.1 First Preliminary Report on scientific dissemination and collaborative activities";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/258300/080/deliverables/001-oneprojectpresentation258300concertation2010.pdf";"D1.1 Project presentation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/258300/080/deliverables/001-oned22101062011.pdf";"D2.2.1 Preliminary Report on architectural design of the management adapter";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/258334/080/deliverables/001-managementreport.pdf";"Management report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/258334/080/deliverables/001-22concludingreport.pdf";"Concluding report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/258334/080/deliverables/001-ws1report.pdf";"Report on 1st workshop";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/231168/080/deliverables/001-D41a.pdf";"Newsletter no 4 2011";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/231168/080/publishing/logo2/SCANDLE-image-resized1.JPG";"SCANDLE";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/231168/080/publishing/logo1/SCANDLE-logo.jpg";"SCANDLE Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/296312/080/publishing/logo1/taaslogo.png";"Taas Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/296312/080/deliverables/001-D510TaaSWorkshop2Ares20142206002.pdf";"TaaS Workshop 2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/296312/080/deliverables/001-D57ReportondisseminationfinalleafletandposterAres20142206002.pdf";"Report on dissemination, final leaflet and poster";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/296312/080/deliverables/001-D35IntegratedTaaSsystemAres20133612726.pdf";"D3.5 Integrated TaaS system";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/296312/080/reports/001-TaaSannualpublicreport2013Ares20133502549.pdf";"TaaS annual public report 2013";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/296312/080/reports/001-TaasPublishableSummaryAres20132761623.pdf";"Taas Publishable Summary of project activities in year 1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/296312/080/reports/001-TaaSProjectFinalPublishableSummary1.pdf";"TaaS Final Publishable summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/296312/080/publishing/logo2/taas-picture.jpg";"TaaS picture";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/296312/080/deliverables/001-D58FinalreportondisseminationandimplementationAres20142206057.pdf";"Final report on dissemination and implementation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/224644/080/publishing/logo2/logo-itetris.gif";"iTETRIS logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/4/600954/080/publishing/logo1/Visualise-logo.jpg";"Project VISUALISE logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/4/224594/080/deliverables/001-ICT224594NANOMADeliverableD96FINALREPORT.pdf";"NANOMA Final report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/224594/080/deliverables/001-ICT224594NANOMAD73InVivoTestinginMouseCancerModels.pdf";"In-vivo testing in mouse cancer models";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/215918/080/publishing/readmore/100907-80D-PromotionalVideo-finalFilm1.wmv";"Project video";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/215918/080/publishing/readmore/80DAYS-publishable-summary.pdf";"80DAYS publishable summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/215918/080/publishing/logo1/80days-horizontal.jpg";"Project logo";"relatedImage";"ppm";"projectLogo"
"en";"en";"/docs/projects/files/269/269903/redupp-newsletter2.pdf";"Newsletter #2";"relatedPrint";"undefined";""
"en";"en";"/docs/projects/files/269/269903/redupp-newsletter4.pdf";"Newsletter #4, May 2013";"relatedPrint";"undefined";""
"en";"en";"/docs/projects/files/269/269903/redupp-newsletter3.pdf";"Newsletter #3, September 2012";"relatedPrint";"undefined";""
"en";"en";"/docs/projects/files/269/269903/redupp-conference-3rd-circular.pdf";"REDUPP conference: third circular";"relatedPrint";"undefined";""
"en";"en";"/docs/projects/files/269/269903/redupp-newsletter1.pdf";"Newsletter #1";"relatedPrint";"undefined";""
"en";"en,any";"/docs/projects/cnect/4/247674/080/deliverables/001-d42v1.pdf";"D4.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/318115/080/deliverables/001-D14Ares20153550294.pdf";"Final plan for the use of dissemination of foreground";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/318115/080/deliverables/001-318115CROWDD43renditionDownload.pdf";"Final assessment on Connectivity Management for very dense scenarios";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/318115/080/deliverables/001-CROWDD41V10.pdf";"Initial specification of Connectivity Management concepts and architecture";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/318115/080/deliverables/001-D13Ares2015964381.pdf";"Final architecture design";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/318115/080/deliverables/001-CROWDD31V10.pdf";"Initial specification of Dynamic Radio and Backhaul configuration mechanisms";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/318115/080/deliverables/001-CROWDD53Ares20153550294.pdf";"Report of demonstration and final software release";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/318115/080/deliverables/001-318115CROWDD33renditionDownload.pdf";"Final report on case studies and analysis for Dynamic Radio and Backhaul configuration mechanisms";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/318115/080/deliverables/001-CROWDD21V10.pdf";"Initial specification of wireless enhancements for very dense deployments";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/318115/080/deliverables/001-318115CROWDD23renditionDownload.pdf";"Final assessment on MAC enhancements and cooperation techniques";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/231868/080/publishing/logo1/logo-sera.png";"SERA";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/231868/080/publishing/readmore/SERA-poster--AmI-2009.pdf";"Poster for the 3rd European Conference on Ambient Intelligence";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/231868/080/publishing/logo2/nabaztag.jpg";"Nabaztag";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/231868/080/publishing/readmore/-SERA-Project-Fact-Sheet-20090416.doc";"SERA fact-sheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/258359/080/deliverables/001-D66v3.pdf";"Roadmap v3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/258359/080/deliverables/001-CLAMWP6D622Projectpresentation.pdf";"Project Presentation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/258359/080/publishing/logo1/CLAM.JPG";"CLAM";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/9/258359/080/reports/001-ObjectiveProgressAchievementCLAM.pdf";"Objective Progress report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/258359/080/reports/001-PublishableSummaryCLAM.pdf";"Publishable Summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/258359/080/deliverables/001-CLAMWP6D621Projectpresentation.pdf";"Project Presentation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/216064/080/deliverables/001-VirtualLifeD14FinalReportpublicversion.pdf";"Final Project Report - publishable version";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/231864/080/publishing/logo1/ECCEROBOT-Logo2.JPG";"ECCEROBOT Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/4/231864/080/publishing/logo2/Cronos.jpg";"Embodied Cognition in a Compliantly Engineered Robot";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/214901/080/publishing/logo1/prometheus.jpg";"Prometheus logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/3/295293/080/publishing/logo1/quilmilogo2.jpg";"QUILMI LOGO";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/5/317635/080/deliverables/001-D73Evaluation02.pdf";"D7.3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/317635/080/deliverables/001-D13DraftVersionofthecartoonscenarios.pdf";"D1.3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/317635/080/publishing/logo1/Logo-Angelab.jpg";"Logo Angelab";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/5/317635/080/publishing/logo2/Picture-Angelab.jpg";"Picture Angelab";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/5/317635/080/deliverables/001-D156EthicsdocumentationArchivesv2.docx";"Ethics documentation archive";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/269981/080/publishing/logo2/EUCogIII.jpg";"EUCogIII project picture";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/269981/080/publishing/logo1/eucogiii-logo.png";"EUCogIII project logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/318068/080/publishing/readmore/2-VISCERAL-D7-5-periodic-reportPublishable-summary2015.pdf";"VISCERAL Publishable summary 2015";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/318068/080/deliverables/001-VISCERALD61FINAL2.pdf";"Visceral Project fact Sheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/318068/080/publishing/readmore/VISCERAL-D7-4-p2PublishableSummary.pdf";"VISCERAL publishable summary 2014";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/318068/080/publishing/logo1/visceral-logo.png";"VISCERAL Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/318068/080/publishing/readmore/VISCERAL-D7-2-Publishable-SummaryY1.pdf";"VISCERAL publishable summary 2013";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/248993/080/reports/001-LOLAPMRY3pdf1.pdf";"PMR";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/248993/080/publishing/logo2/LOLA-Rapidly-deployable-mesh-topologies.JPG";"ICT LOLA Figure 4";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/3/248993/080/deliverables/001-D55ValidationResultsofWP4AlgorithmsonTestbed2v10.pdf";"Validation Results of WP4 Algorithms on Testbed 2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/248993/080/deliverables/001-D53ValidationResultsforWP4AlgorithmsonTestbed1v10.pdf";"Validation Results for WP4 Algorithms on Testbed 1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/248993/080/deliverables/001-D57ValidationResultsofWP4AlgorithmsonTestbed3.pdf";"Validation Results of WP4 Algorithms and M2M Sensing Applications on Testbed 3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/248993/080/publishing/logo1/logo.png";"ICT LOLA";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/3/248993/080/deliverables/001-D62ScientificPublicationsv30.pdf";"Scientific Publications V3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/312902/080/deliverables/001-SocientizeD52ExternalAdvisoryBoardreportv5.pdf";"External Advisory Board  report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/312902/080/deliverables/001-D31SOCIETICv3.pdf";"Operational platform for experimental research";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/312902/080/deliverables/001-SOCIETICD32v4.pdf";"Technical workshops and seminars outcomes repor";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/312902/080/deliverables/001-SOCIETICD42v3.pdf";"Cells images  application";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/312902/080/deliverables/001-SOCIETICD331v06final.pdf";"Report on the deployment, administration and use of the infrastructure";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/287929/080/publishing/logo1/706984568.jpg";"79GHz Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/7/248367/080/reports/001-iCarSupportPublishablesummary1.pdf";"Publishable Summary iCar Support";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/213467/080/reports/001-RST3Projectobjectivesprogressandachievementsandlistofdeliverables.pdf";"Periodic report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/213467/080/reports/001-RST4Projectmanagementanduseofresources.pdf";"Periodic report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/213467/080/reports/001-RSTPeriodicReportY3v042.pdf";"Publishable summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/213467/080/reports/001-RST2Publishablesummary.pdf";"Publishable summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/213467/080/reports/001-RSTPeriodicReportY2v06.pdf";"Periodic report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/213467/080/reports/001-RSTY2PublishableSummary.pdf";"Publishable summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/231727/080/publishing/readmore/CALBC-Annual-Public-Report-2010-final.pdf";"CALBC Annual Report 2010";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/231727/080/publishing/readmore/CALBC-Annual-Public-Report-2011-final-1-.pdf";"CALBC Annual Report 2011";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/231727/080/publishing/readmore/CALBC-Annual-Public-Report-2009.pdf";"CALBC Annual Report 2009";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/231727/080/publishing/logo2/calbc-fig1.jpg";"CALBC image: fig. 1";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/7/231727/080/publishing/logo1/calbc-logo.jpg";"CALBC Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/7/231727/080/publishing/readmore/CALBC-presentation.pdf";"CALBC Overview";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/231727/080/publishing/readmore/CALBC-Flyer1.pdf";"CALBC Flyer";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/296410/080/deliverables/001-MANTRAD51ChallengeOutcome2013Nov28v02Ares20133647985.pdf";"Report on the challenge outcome";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/296410/080/publishing/readmore/PublishableSummary-11Nov2013.pdf";"Mantra Annual Public Report 2012/2013";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/296410/080/publishing/readmore/NEF-Mantra-PublishableSummary-2014-Oct-08.pdf";"MANTRA Publishable Summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/296410/080/publishing/logo1/mantra.png";"Mantra logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/0/296410/080/publishing/readmore/Mantra-Factsheet-final.pdf";"Mantra Factsheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/249021/080/publishing/logo1/Picture2.png";"eSafetyChallenge Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/1/249021/080/deliverables/001-12Deliverable1.ppt";"FactSheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/1/249021/080/deliverables/001-ProjectFactsheeteSafetyChallenge.doc";"Fact Sheet_EU version";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/317542/080/publishing/readmore/001-iMobilityChallengeD46Brochure.pdf";"iMobility Challenge brochure";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/317542/080/reports/001-iMobilityChallengePublishableSummary1styear.pdf";"iMobility Challenge Publishable Summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/317542/080/reports/001-iMobilityChallengeFinalpublishablesummaryreportVersion10.pdf";"iMobility Challenge_Final publishable summary report_Version 1.0";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/317542/080/publishing/logo2/photo.JPG";"iMobility Challenge";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/317542/080/publishing/logo1/Capture.PNG";"iMobility Challenge";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-MOBISERVD61v101.doc";"MOBISERV_D6.1_v1.0[1]";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-FinancialStatements.pdf";"Financial_Statements.pdf";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-MobiservD53WSHUIntegrationV10.docx";"Mobiserv_D5.3_WSHU_Integration_V10";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-MOBISERVD24v41.doc";"core/rx2010_08_04";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/reports/001-MOBISERVFinalReportUseDisseminationofForeground.pdf";"core/rx2013_10_18";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-MOBISERVD15vFinal1.pdf";"Interim Report for period 2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-MOBISERVD27issue1ver61.docx";"MOBISERV_D2.7_issue_1_ver6[1]";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-MOBISERVD87.pdf";"core/rx2013_09_23";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/MOBISERV-D8-1-v1-0.zip";"core/v1/rx2010_05_04";"relatedPrint";"ppm";""
"en";"en";"/docs/projects/cnect/4/248434/080/deliverables/001-Appendix511MsSmithcareplan.docm";"Appendix 5.1.1 Ms Smith, care plan - core via download";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-AppendixI.pdf";"Appendix I.pdf";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-MOBISERVD22vol3v601.doc";"MOBISERV_­_D2.2vol3_v6.0[1]";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-ProjectObjectives.pdf";"Project_Objectives.pdf";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/reports/001-MOBISERVFinalReportListofPublications.pdf";"Core/rx2013_10_21";"relatedPrint";"ppm";""
"en";"en";"/docs/projects/cnect/4/248434/080/deliverables/001-MOBISERVD23IIIv6Final.docm";"MOBISERV - D2.3 III v6Final - core via download";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-MOBISERVD26.pdf";"core/rx2013_09_26";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-D11MOBISERVPeriodicReportPeriod1.pdf";"core/v1/rx2011_01_10";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-ProjectManagement.pdf";"Project_Management.pdf";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/4/248434/080/deliverables/001-MOBISERVD62.pdf";"core/rx2013_09_23";"relatedPrint";"ppm";""
