"projectID";"physUrl";"id";"availableLanguages";"status";"archivedDate";"type";"source";"represents"
"289045";"http://www.inprofood.eu";"8454cdfb5445c08a309892a76d1c7faf";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"289045";"http://www.inprofood.eu/";"17fa0dd84b686adde9abe3854d578dcf";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"312015";"http://www.esastap.org.za/";"2830aae81452e6c65ea688b803b4b6e4";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"312015";"http://esastap.org.za/";"3b9ab424656510b5b7beeaf9863326d6";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"229823";"http://profi.imbb.forth.gr";"49fdf6dac4d1bab11f22e1fc41ee92ab";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"245202";"http://irafc.iceht.forth.gr/index.php";"dc40f0fe5967abe5c9d0a15ae214a6ed";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"303492";"http://cathcat.eu/";"8cad7f7334b1730fab17de8629c0f591";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"295216";"http://wirox.ing.unibs.it/";"a8cf4e4442b02952c8c49331663d458e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"261814";"http://www.seren-project.eu/";"953fb5f182d95d22660706d9aa12c7c5";"en";"invalid";"2022-02-11 00:00:00";"relatedWebsite";"sesam";"project"
"261814";"http://www.seren-project.eu/";"953fb5f182d95d22660706d9aa12c7c5";"en";"invalid";"2022-02-11 00:00:00";"relatedWebsite";"corda";"project"
"246039";"http://www.bionexgen.eu/";"d58fcc0045bad54628d2f948a120ba9e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"246039";"http://www.bionexgen.eu/";"d58fcc0045bad54628d2f948a120ba9e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"317548";"http://ldbc.eu/";"bbe1cc582d8308ada287804fc74b5842";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"317742";"http://love-food-project.eu/doku.php";"ecd3c20f0bbe3fe45ec4b2b1c5eaf0cd";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"619606";"https://arquivo.pt/wayback/20170603013318/http://leanbigdata.eu/";"847c11d80abafcdc1185e276820d8d4b";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"619606";"http://leanbigdata.eu/";"b547b96fe8f66035fe84b995922b44a0";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"213390";"http://esperia.iesl.forth.gr/~ppm/PHOME/";"40209d180a05d2588fe5df7277a551e9";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"213390";"https://arquivo.pt/url/search?l=en&q=http://esperia.iesl.forth.gr/~ppm/PHOME";"f013d4e0ead644787f213818cb3000a3";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"608672";"http://www.industrialtechnologies2014.eu";"96d45a1dc1c43965119b0cb198956623";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"609521";"http://www.inconet-gcc.eu/";"d738b696c71c038a70bb0535be4eddb6";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"244417";"http://www.inco-casc.net";"f292ca93b59dbeaf194499a378c390d7";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"318352";"http://project-nanorf.com/";"643c6c4fde925dd7930681592b98fc6c";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"284434";"http://www.ncp-space.net";"f7fa88ac6a8f389533af31b534e0a205";"en";"invalid";"2021-12-02 12:46:42";"relatedWebsite";"sesam";"project"
"284434";"http://www.ncp-space.net";"f7fa88ac6a8f389533af31b534e0a205";"en";"invalid";"2021-12-02 12:46:42";"relatedWebsite";"corda";"project"
"284434";"https://arquivo.pt/wayback/20190415070845/https://ncp-space.net/";"071bbd6661ed5716a98d3c39d1a14398";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"290490";"http://www.ecnp-growth.org/";"eece1d26dd8f3ea6951748c3d59d5000";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"601180";"https://arquivo.pt/url/search?l=en&q=http://www.matterwave.eu";"6385fc33f7ec928f566ef103f87e3244";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"601180";"http://www.matterwave.eu/";"771806684c6043a3b14d3fc1e456ccc4";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"318529";"http://www.powerswipe.eu";"2311736dca85430545f72452c28f1224";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"245156";"http://demmea.iceht.forth.gr/index.php";"38256bdc0b2d236c7d36618bedd325b6";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"257385";"http://www.ict-onefit.eu/";"7df5d46a8c700b09ab7fed47aa4bbf41";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"264613";"http://www.netfisic.eu/";"9153479af0d76f521c4ed34a90d684f4";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"280759";"http://www.sintef.no/nanobarrier";"4be665eff184078c27cdc79bed5ef1fe";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"213948";"http://www.nanodirect.eu";"f13197718a58ef562233b0906ec3a383";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"223736";"http://www.transmalariabloc.net";"9951ce336ab4ecd82ac1d636606169ea";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"265151";"http://www.syddarta.eu/";"5bb5f55f31949922de304ba4d0fd7578";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"265151";"https://arquivo.pt/wayback/20191218154828/http://www.syddarta.eu/";"c11ed86c59d583044ff69af381f5a47c";"en";"webArchive";"2021-12-03 00:00:00";"relatedWebsite";"editorial";"project"
"230548";"http://www.eurocancercoms.eu/";"3b86671eeb281030cdf85408451f8d39";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"217937";"http://www.seren-project.eu";"66c4d293e46c7ed07cc002e6eeb0ff27";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"217061";"http://www.casam-project.eu";"4af97b55ef2e3f6618a9eb9b6e40976e";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"265275";"http://envimpact.eu";"f71700f34623ae5f70684dc7e30560ab";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"312081";"http://www.EuUsScienceTechnology.Eu";"e66eaa3637acc4369f1687945a8e263b";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"312081";"http://www.euussciencetechnology.eu/";"da022383d12d188de1cd25e4d8c82716";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"248909";"http://www.solarnovus.com/index.php?option=com_content&view=article&id=941:tremors-in-the-spanish-photovoltaic-industry&catid=63:business-features&Itemid=242";"51bfdc78ca34364ffd604dcc568fb8e4";"en";"";"";"relatedNews";"ppm";"project"
"248909";"http://www.limaproject.eu";"62d87a803136e2cb3cc7ae1504e9fe07";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"248909";"http://www.levante-emv.com/comunitat-valenciana/2010/05/16/upv-coordina-investigacion-aumentar-eficacia-placas-solares/705825.html";"0006405e35ad9fc82890a5a77e63902a";"en";"";"";"relatedNews";"ppm";"project"
"248909";"http://www.solarnovus.com/index.php?option=com_content&view=article&id=942:the-lima-project-nanoscaled-photovoltaics-in-spain&catid=38:application-tech-features&Itemid=246";"6a678a12aff03ce2bfaac92e38ead27c";"en";"";"";"relatedNews";"ppm";"project"
"248909";"http://www.abc.es/agencias/noticia.asp?noticia=384112";"5cb2e089bbeb6038d61743a28f9c1e64";"en";"";"";"relatedNews";"ppm";"project"
"288487";"http://www.statmt.org/mosescore/index.php?n=Main.HomePage";"56678af256fb5e7c8e3b5c3e8f959669";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"257410";"http://www.terenceproject.eu";"e0e2633a976c199f08766b58341878c8";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"316404";"http://www.newsreader-project.eu/";"052e0f5c882810e5ecf4936648eebb5a";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"316404";"https://arquivo.pt/wayback/20160108102933/http://www.newsreader-project.eu/";"7b625f81a26632d9535a15d424663863";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"316337";"http://www.ubihealth-project.eu/";"741993f2cdd43b6c588ffbec33a944ec";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"316337";"https://arquivo.pt/url/search?l=en&q=http://www.ubihealth-project.eu";"9858fef49ea96f6334bfe418ff370dd8";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"257914";"http://www.news-medical.net/news/20100913/SPADnet-to-develop-CMOS-image-sensors-for-photon-starved-biomedical-applications.aspx";"56324cf5c2cdd323f7f2dd988dc72236";"en";"";"";"relatedPrint";"ppm";"project"
"257914";"http://www.alphagalileo.org/ViewItem.aspx?ItemId=84974&CultureCode=en";"4b8f375f051eaeefb5ec272f069ea215";"en";"";"";"relatedNews";"ppm";"project"
"257914";"http://www.eurekalert.org/pub_releases/2010-09/epfd-san091310.php";"874e081d65540a7a34ed718a79086a71";"en";"";"";"relatedPrint";"ppm";"project"
"257914";"http://spadnet.eu/";"0fcac4d9d22d586dad44853ccf03db25";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"257914";"http://www.theengineer.co.uk/news/spadnet-looks-to-improve-pet-imaging/1004962.article";"1034dd2d757baab8409f67db0562a90a";"en";"";"";"relatedNews";"ppm";"project"
"257914";"http://www-leti.cea.fr/fr/Les-actualites/SPADnet-des-nouveaux-imageurs-CMOS-pour-l-imagerie-biomedicale";"0469156e43813cf3c2f04afcc93b4c9f";"en";"";"";"relatedNews";"ppm";"project"
"257914";"https://arquivo.pt/url/search?l=en&q=http://spadnet.eu";"473e9049019ef054d482c55e4d060460";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"603824";"http://www.smartopendata.eu";"d7aa68968f1b1739c2e891f3b70dab78";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"223957";"http://www.mutivis-ict.eu./";"a7307d89f881f39e25088fa51be29460";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"296277";"http://eurosentiment.eu/";"93b826169b5fc8807e43ee8c990b6fdf";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"231807";"http://www.epiwork.eu/";"33a0cf4ff8bf3ec2b99b00824beb7582";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"287688";"http://www.youtube.com/watch?feature=player_detailpage&v=ZGQesDmoF6c";"b299d7d5b682c6bb2332614bf92c7be2";"en";"";"";"relatedVideo";"ppm";"project"
"287688";"http://www.matecat.com/";"327b4bad0b289ddaaddb3c15dea5f09f";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"287688";"https://arquivo.pt/url/search?l=en&q=http://www.matecat.com";"d643e85bf5b507796133b9ed34b06022";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"610580";"http://www.symphony-project.eu/";"5f4a2de86fe7e1c0762e9aa686b7a5e3";"en";"";"";"relatedPrint";"ppm";"project"
"233765";"http://www.helios-eu.org/";"12afcf42ebbc9afdd6a5aeb64ddf6f65";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"229333";"http://www.remplanet.eu";"604e3f3066c9513123cd3fd4060d02e3";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"315479";"http://biofibrocar.aitex.es/";"fdbefa846ed52bfc9a851815c2a22c29";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"600877";"http://www.spencer.eu";"31aaff392c0d9261f0bd4cf7080e0d71";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"231424";"http://www.signspeak.eu/";"f866409428e77d7d6dd58209b691a95b";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"287526";"http://www.festa-europa.eu/";"d84b71626431c10d312ab495adc39876";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"610425";"http://www.rasimas.eu";"5b7d9b583254e4bbf21b28dfcdb11e10";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"269959";"http://www.intellact.eu/";"b30fd8e0f3f67ed0cbf479e113c7f15c";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"218740";"http://www.biomechanics-coordination.eu";"6568c4f9c1936b730ee77d8772316f2c";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"314310";"http://www.TelliSys.eu";"7248c9934bc279be01d186dde006fcdd";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"260073";"http://www.dynxperts.eu";"73ceef1666913a12c1bf1d8578aef735";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"260073";"http://www.dynxperts.eu/";"667a3450ac83a593712f8c3bc72b45b5";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"287658";"http://www.eu-bridge.eu/";"25d86e631d5a77294192725958672d46";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"288322";"http://www.wattalyst.org/";"ce73101673b0195a94f62b988c902686";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"293767";"http://www.iph.rwth-aachen.de/";"b36c02c8e317d1a7d5d86a271765b018";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"265898";"http://www.elva-project.eu";"52a706035e02748a48cf7142b94e8dff";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"sesam";"project"
"213319";"https://arquivo.pt/url/search?l=en&q=http://www.chameleonproject.eu";"d1bb90e703b868f38b91d7e815428543";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"213319";"http://www.chameleonproject.eu";"9a783f2b8b6734a3a80a220fe233dfbb";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"295446";"http://www.sargen-iv.eu";"d9715b0175a062ca692bb37743d229b7";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"sesam";"project"
"285296";"http://www.deliver-project.org";"54fc3aa8416f595cfd09d641b0424da9";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"285296";"http://www.deliver-project.org/";"3bf24fd98898b28b35ae42b3cb7405bf";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"262555";"http://turncoat.inform.pt/index.html";"b79e8b0844c6de33b670856b191fa6c9";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"308496";"http://www.water4india.eu/";"54d880b97283cae9200883d8a368b5eb";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"308496";"https://arquivo.pt/wayback/20141127184039/http://www.water4india.eu/";"d448accff4a05e2eea646a4392285bd6";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"231888";"http://europa.informatik.uni-freiburg.de/";"627e514559ee1c8abe39fae10e491f42";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"226549";"http://www.tygre.eu";"4f2fe72047104d42a8a73acd4d9a6d91";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"600927";"http://www.scaleqit.eu";"65951a1375a7d71c23ad634d9c643f79";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"288611";"https://arquivo.pt/wayback/20160109004503/http://ecodriver-project.eu/";"1ebedf54eb7add0cffe274586edb3053";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"288611";"http://www.ecodriver-project.eu";"360779504aa5d1daa1ca16a01ad35d2e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"608771";"http://www.easer3.eu";"9961a5dab2e32e8f163ca13dc818a57d";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"265987";"http://www.e-gomotion.eu";"ac79f92d11c569734f7ae64be924a407";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"285106";"http://www.aspecss-project.eu.";"21beaa12cb85977a65e25bbce22c6c22";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"262604";"http://www.intelli-flue.eu";"c364a1fee3deefe292a39dfe0ac5d6d1";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"265877";"http://www.promise-net.eu";"fd07564caed45fb2f995047808f02c42";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"265877";"http://www.promise-net.eu";"fd07564caed45fb2f995047808f02c42";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"241277";"http://www.silicon-light.eu";"f84f2010a34a325cf2d836044d4e191d";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"324508";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/protecting-archaeological-heritage-eastern-europe";"8e9f8763d9b4f6cd574fd515b9d5989d";"en";"";"";"relatedStory";"rtd";"project"
"216865";"http://www.birmingham.ac.uk/research/activity/social-policy/chasm/projects/demhow.aspx";"3d04b837c6b32fad845ddab8a25c4bb4";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"225511";"http://www.profacity.eu";"2a4bf7a1ff65e4ddb6121a3e450f25a6";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"215843";"http://www.poeticon.eu/";"e5c4d3f1fcea07e026abf3529dcf0139";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"215843";"https://arquivo.pt/wayback/20141126140924/http://www.poeticon.eu/";"accaa604b59ea851b056dade285d04be";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"262208";"http://www.europeansocialsurvey.org";"bf3b6c5b886ba8f6b79b0aaa77711149";"en";"invalid";"2022-02-17 20:51:39";"relatedWebsite";"sesam";"project"
"231451";"http://www.biorobotics.it/evryon.html";"e679a95f051637fea840e92d753a079e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"266061";"http://www.foodseg.net";"521c818c2519851d919787f866aa324b";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"266061";"http://www.foodseg.eu/";"0461c389352b4c8afb0048ebaf1244cc";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"295826";"http://www.newlancer.net";"c8bcdf50c376cac7a1a2120c7ac4988a";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"232629";"http://www.enen-assoc.org/en/training/for-nuclear-community/efts-fp7/enen-iii.html";"9ba6fcbc9947dd8187b90d1e8deee02e";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"308908";"http://www.e-highway2050.eu/e-highway2050/";"3aadd0bd752f2b9408669dfe3a4ca17b";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"241399";"http://www.ev-merge.eu";"dde2b164f318501eb6e2ce9b0b4c3c36";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"215756";"http://www.mimics.ethz.ch/";"d10b95389f6c4e58137c99430c3486ff";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"312455";"http://www.isbe.eu";"327cacfb6389b96175b147374fdf0ec1";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"201031";"http://www.bio.unipd.it/nanophoto/";"99238767aa9bf1acdc7ad9e45c2d9c6d";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"259268";"http://www.odhinproject.eu.";"de40ef53ac853f5d9d00729fce8e4488";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"259268";"http://www.odhinproject.eu/";"88c99c6017f1fc244925698a614f9160";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"212749";"http://www.ggp-i.org";"b685c829bd7149c641eadcd33cd7defa";"en";"legacy";"2022-02-18 00:00:00";"relatedWebsite";"sesam";"project"
"232274";"http://sanbox.info/";"e3f8e46dfb0d14620ed166e148283c2f";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"262943";"http://multifun-project.eu/";"1da42749337cf0b59a53a2c03da70b82";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"227498";"http://www.babethanol.fr";"533e5aa4a250db331b697c6526cdbba1";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"280670";"http://refreepermag-fp7.eu/";"fcb8b979c25a388d71870634d286cf60";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"sesam";"project"
"280670";"http://refreepermag-fp7/";"dc267f866a8f02f5cdce6de13528afec";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"260427";"http://www.cch-fever.eu/";"3d04eabe266ccf22a10a5da1a42ca7ad";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
